inventory_date,product_id,product_name,product_category,outlet_id,outlet_name,region_name,city,opening_stock,closing_stock,available_stock,stockout_flag,days_of_supply
2024-01-13,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,115,80,80,0,8.9
2024-01-13,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,130,109,109,0,7.5
2024-01-13,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,137,96,96,0,9.4
2024-01-13,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,166,134,134,0,14.2
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,142,106,106,0,12.0
2024-01-13,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,98,86,86,0,9.6
2024-01-13,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,64,49,49,0,3.4
2024-01-13,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,89,74,74,0,7.1
2024-01-13,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,141,112,112,0,11.4
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,154,125,125,0,11.7
2024-01-13,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,130,89,89,0,8.9
2024-01-13,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,79,65,65,0,7.2
2024-01-13,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,140,124,124,0,10.1
2024-01-13,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,107,64,64,0,6.8
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,112,90,90,0,7.0
2024-01-13,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,176,144,144,0,11.0
2024-01-13,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,108,98,98,0,6.6
2024-01-13,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,90,57,57,0,5.0
2024-01-13,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,82,44,44,0,4.9
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,125,106,106,0,8.7
2024-01-13,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,110,90,90,0,7.9
2024-01-13,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,89,69,69,0,6.7
2024-01-13,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,112,82,82,0,6.4
2024-01-13,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,132,108,108,0,8.3
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,169,142,142,0,16.8
2024-01-13,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,87,60,60,0,4.1
2024-01-13,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,110,76,76,0,6.9
2024-01-13,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,139,94,94,0,10.3
2024-01-13,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,115,81,81,0,6.8
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,114,96,96,0,8.4
2024-01-13,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,153,118,118,0,9.2
2024-01-13,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,144,104,104,0,12.5
2024-01-13,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,97,85,85,0,9.0
2024-01-13,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,94,66,66,0,6.7
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,98,75,75,0,8.1
2024-01-13,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,71,58,58,0,4.6
2024-01-13,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,147,127,127,0,8.8
2024-01-13,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,101,91,91,0,9.0
2024-01-13,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,137,111,111,0,9.9
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,121,82,82,0,5.8
2024-01-13,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,52,40,40,0,3.2
2024-01-13,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,140,128,128,0,9.1
2024-01-13,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,127,82,82,0,7.0
2024-01-13,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,112,75,75,0,8.7
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,96,76,76,0,5.4
2024-01-13,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,168,123,123,0,9.7
2024-01-13,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,110,94,94,0,9.8
2024-01-13,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,93,58,58,0,5.7
2024-01-13,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,138,128,128,0,9.9
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,123,83,83,0,5.9
2024-01-13,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,80,65,65,0,6.7
2024-01-13,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,115,99,99,0,12.3
2024-01-13,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,104,63,63,0,6.8
2024-01-13,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,96,75,75,0,5.6
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,162,124,124,0,10.8
2024-01-13,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,116,84,84,0,7.4
2024-01-13,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,165,129,129,0,14.6
2024-01-13,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,106,88,88,0,8.6
2024-01-13,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,117,103,103,0,9.1
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,119,84,84,0,10.3
2024-01-13,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,140,112,112,0,9.8
2024-01-13,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,153,122,122,0,12.1
2024-01-13,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,85,70,70,0,5.5
2024-01-13,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,104,82,82,0,7.9
2024-01-13,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,130,86,86,0,7.2
2024-01-13,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,107,74,74,0,7.6
2024-01-13,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,184,145,145,0,10.0
2024-01-13,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,89,72,72,0,6.8
2024-01-14,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,143,116,116,0,11.6
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,130,96,96,0,10.2
2024-01-14,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,118,102,102,0,12.7
2024-01-14,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,144,110,110,0,13.5
2024-01-14,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,169,135,135,0,14.7
2024-01-14,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,130,116,116,0,10.4
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,123,80,80,0,6.6
2024-01-14,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,134,96,96,0,10.6
2024-01-14,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,149,121,121,0,10.2
2024-01-14,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,98,65,65,0,5.0
2024-01-14,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,135,102,102,0,8.5
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,140,105,105,0,8.9
2024-01-14,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,114,102,102,0,10.8
2024-01-14,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,104,85,85,0,7.6
2024-01-14,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,111,98,98,0,10.1
2024-01-14,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,119,107,107,0,7.4
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,124,89,89,0,8.6
2024-01-14,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,136,94,94,0,11.1
2024-01-14,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,132,114,114,0,12.2
2024-01-14,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,114,100,100,0,10.5
2024-01-14,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,76,45,45,0,3.6
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,121,79,79,0,7.8
2024-01-14,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,145,101,101,0,8.8
2024-01-14,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,140,103,103,0,11.3
2024-01-14,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,103,83,83,0,6.8
2024-01-14,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,98,85,85,0,10.6
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,42,32,32,0,2.3
2024-01-14,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,85,59,59,0,6.5
2024-01-14,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,105,69,69,0,5.1
2024-01-14,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,77,58,58,0,4.4
2024-01-14,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,155,122,122,0,13.4
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,103,73,73,0,5.5
2024-01-14,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,149,107,107,0,8.8
2024-01-14,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,140,98,98,0,10.4
2024-01-14,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,200,155,155,0,15.5
2024-01-14,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,140,110,110,0,7.9
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,108,95,95,0,6.5
2024-01-14,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,119,96,96,0,8.2
2024-01-14,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,110,84,84,0,9.1
2024-01-14,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,115,96,96,0,6.8
2024-01-14,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,110,83,83,0,6.1
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,116,97,97,0,9.3
2024-01-14,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,138,98,98,0,7.3
2024-01-14,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,148,110,110,0,11.8
2024-01-14,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,138,98,98,0,8.6
2024-01-14,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,91,62,62,0,4.9
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,135,114,114,0,8.8
2024-01-14,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,122,98,98,0,11.7
2024-01-14,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,78,49,49,0,3.4
2024-01-14,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,152,126,126,0,13.8
2024-01-14,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,133,91,91,0,9.4
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,78,50,50,0,4.8
2024-01-14,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,119,101,101,0,8.4
2024-01-14,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,129,112,112,0,9.3
2024-01-14,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,113,75,75,0,5.9
2024-01-14,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,77,64,64,0,4.8
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,99,75,75,0,6.7
2024-01-14,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,142,100,100,0,8.0
2024-01-14,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,134,109,109,0,8.2
2024-01-14,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,120,84,84,0,7.0
2024-01-14,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,102,80,80,0,5.6
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,125,113,113,0,12.0
2024-01-14,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,70,32,32,0,2.2
2024-01-14,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,144,134,134,0,9.3
2024-01-14,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,97,81,81,0,5.4
2024-01-14,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,108,90,90,0,10.9
2024-01-14,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,145,109,109,0,12.4
2024-01-14,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,129,98,98,0,6.9
2024-01-14,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,130,95,95,0,9.4
2024-01-14,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,108,90,90,0,10.8
2024-01-15,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,113,92,92,0,11.1
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,164,125,125,0,13.7
2024-01-15,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,110,88,88,0,7.7
2024-01-15,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,129,87,87,0,6.9
2024-01-15,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,82,52,52,0,4.9
2024-01-15,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,129,94,94,0,8.8
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,157,121,121,0,12.8
2024-01-15,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,128,101,101,0,7.4
2024-01-15,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,71,46,46,0,4.0
2024-01-15,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,132,103,103,0,9.5
2024-01-15,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,137,103,103,0,11.3
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,88,77,77,0,6.1
2024-01-15,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,112,85,85,0,8.2
2024-01-15,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,99,67,67,0,7.2
2024-01-15,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,122,100,100,0,10.3
2024-01-15,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,142,100,100,0,8.7
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,137,106,106,0,7.9
2024-01-15,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,101,65,65,0,4.5
2024-01-15,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,134,110,110,0,10.2
2024-01-15,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,138,107,107,0,10.3
2024-01-15,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,136,99,99,0,9.0
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,185,151,151,0,14.0
2024-01-15,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,164,119,119,0,12.8
2024-01-15,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,132,103,103,0,7.2
2024-01-15,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,80,67,67,0,7.7
2024-01-15,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,160,122,122,0,8.2
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,108,69,69,0,8.0
2024-01-15,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,97,75,75,0,5.1
2024-01-15,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,144,125,125,0,11.6
2024-01-15,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,132,99,99,0,7.9
2024-01-15,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,157,120,120,0,11.6
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,91,77,77,0,5.3
2024-01-15,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,153,118,118,0,10.0
2024-01-15,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,97,60,60,0,4.9
2024-01-15,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,186,152,152,0,13.0
2024-01-15,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,140,104,104,0,8.4
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,115,97,97,0,8.0
2024-01-15,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,96,70,70,0,8.6
2024-01-15,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,154,115,115,0,9.7
2024-01-15,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,112,82,82,0,9.2
2024-01-15,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,124,89,89,0,8.8
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,147,106,106,0,8.4
2024-01-15,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,98,67,67,0,5.1
2024-01-15,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,140,110,110,0,10.1
2024-01-15,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,180,139,139,0,14.4
2024-01-15,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,132,112,112,0,13.0
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,144,126,126,0,12.2
2024-01-15,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,175,155,155,0,17.4
2024-01-15,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,113,82,82,0,5.9
2024-01-15,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,99,78,78,0,8.1
2024-01-15,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,125,81,81,0,7.1
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,116,72,72,0,7.0
2024-01-15,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,80,68,68,0,8.3
2024-01-15,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,98,70,70,0,7.5
2024-01-15,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,140,114,114,0,13.3
2024-01-15,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,133,109,109,0,10.5
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,135,124,124,0,10.1
2024-01-15,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,125,85,85,0,7.0
2024-01-15,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,125,102,102,0,7.8
2024-01-15,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,99,80,80,0,6.2
2024-01-15,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,149,131,131,0,9.8
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,145,109,109,0,13.0
2024-01-15,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,111,80,80,0,6.1
2024-01-15,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,99,68,68,0,8.3
2024-01-15,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,136,106,106,0,7.5
2024-01-15,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,128,94,94,0,8.8
2024-01-15,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,136,94,94,0,6.3
2024-01-15,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,100,82,82,0,8.7
2024-01-15,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,109,89,89,0,6.7
2024-01-15,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,115,96,96,0,6.8
